Player,Tm,Att.,Made,Miss,Pct.
Michael Del Zotto\delzomi01,NYR,1,0,1,0.0
Chris Higgins\higgich01,NYR,1,0,1,0.0
Doug Weight\weighdo01,NYI,1,0,1,0.0
Brandon Bochenski\bochebr01,TBL,1,0,1,0.0
Alex Frolov\froloal01,LAK,1,0,1,0.0
Cody Franson\fransco01,NSH,1,0,1,0.0
Jon Sim\simjo01,NYI,1,0,1,0.0
Boyd Gordon\gordobo01,WSH,1,0,1,0.0
Jarkko Ruutu\ruutuja01,OTT,1,0,1,0.0
Benn Ferriero\ferribe01,SJS,1,0,1,0.0
Kurtis Foster\fosteku01,TBL,1,0,1,0.0
Raffi Torres\torrera01,CBJ,1,0,1,0.0
David Backes\backeda01,STL,1,0,1,0.0
Benoit Pouliot\poulibe01,MTL,1,0,1,0.0
Marc-Edouard Vlasic\vlasima01,SJS,1,0,1,0.0
Paul Kariya\kariypa01,STL,1,0,1,0.0
Jeff Carter\carteje01,PHI,1,0,1,0.0
Jeff Tambellini\tambeje01,NYI,2,2,0,100.0
Jeff Hamilton\hamilje01,TOR,2,2,0,100.0
Adam Hall\hallad01,TBL,1,1,0,100.0
Brendan Shanahan\shanabr01,NJD,1,1,0,100.0
Darcy Tucker\tuckeda01,COL,1,1,0,100.0
Tim Stapleton\staplti01,TOR,1,1,0,100.0
Martin St. Pierre\stpiema01,BOS,1,1,0,100.0
Jordan Leopold\leopojo01,COL,1,1,0,100.0
Fedor Tyutin\tyutife01,CBJ,1,1,0,100.0
Daniel Carcillo\carcida01,PHX,1,1,0,100.0
Mattias Ohlund\ohlunma01,VAN,1,1,0,100.0
Brad Winchester\winchbr01,STL,1,1,0,100.0
Travis Zajac\zajactr01,NJD,1,1,0,100.0
Brett Sterling\sterlbr01,ATL,1,1,0,100.0
Jason Arnott\arnotja01,NSH,1,1,0,100.0
Jeremy Williams\willije01,TOR,1,1,0,100.0
Toni Lydman\lydmato01,BUF,1,1,0,100.0
Wojtek Wolski\wolskwo01,COL,12,10,2,83.3
Vyacheslav Kozlov\kozlovy01,ATL,8,6,2,75.0
Ville Koistinen\koistvi01,NSH,4,3,1,75.0
James Neal\nealja01,DAL,7,5,2,71.4
Steve Reinprecht\reinpst01,PHX,3,2,1,66.7
Daniel Briere\brierda01,PHI,3,2,1,66.7
Jonathan Cheechoo\cheecjo01,SJS,3,2,1,66.7
Jere Lehtinen\lehtije01,DAL,3,2,1,66.7
Maxim Lapierre\lapiema01,MTL,3,2,1,66.7
Todd Bertuzzi\bertuto01,CGY,3,2,1,66.7
Ales Kotalik\kotalal01,BUF,13,8,5,61.5
Jonathan Toews\toewsjo01,CHI,10,6,4,60.0
Jamie Langenbrunner\langeja01,NJD,5,3,2,60.0
Marek Zidlicky\zidlima01,MIN,5,3,2,60.0
Frans Nielsen\nielsfr01,NYI,5,3,2,60.0
Ryane Clowe\clowery01,SJS,5,3,2,60.0
Antti Miettinen\miettan01,MIN,5,3,2,60.0
Blake Wheeler\wheelbl01,BOS,7,4,3,57.1
Daniel Alfredsson\alfreda01,OTT,9,5,4,55.6
Ryan Getzlaf\getzlry01,ANA,9,5,4,55.6
Mike Ribeiro\ribeimi01,DAL,11,6,5,54.5
Brad Boyes\boyesbr01,STL,12,6,6,50.0
Pavel Datsyuk\datsypa01,DET,10,5,5,50.0
Corey Perry\perryco01,ANA,10,5,5,50.0
Jason Blake\blakeja01,TOR,8,4,4,50.0
Zach Parise\parisza01,NJD,8,4,4,50.0
Alex Kovalev\kovalal01,MTL,8,4,4,50.0
Tuomo Ruutu\ruututu01,CAR,6,3,3,50.0
David Perron\perroda01,STL,6,3,3,50.0
Peter Mueller\muellpe01,PHX,6,3,3,50.0
Jack Johnson\johnsja02,LAK,6,3,3,50.0
Shane Doan\doansh01,PHX,4,2,2,50.0
Marian Hossa\hossama01,DET,4,2,2,50.0
Bill Guerin\gueribi01,NYI,2,1,1,50.0
Mike Comrie\comrimi01,OTT,2,1,1,50.0
Derick Brassard\brassde01,CBJ,2,1,1,50.0
Richard Park\parkri01,NYI,2,1,1,50.0
Kris Versteeg\verstkr01,CHI,2,1,1,50.0
Justin Williams\williju01,CAR,2,1,1,50.0
Wayne Simmonds\simmowa01,LAK,2,1,1,50.0
Viktor Tikhonov\tikhovi01,PHX,2,1,1,50.0
J.P. Dumont\dumonjp01,NSH,2,1,1,50.0
Rod Brind'Amour\brindro01,CAR,2,1,1,50.0
Mats Sundin\sundima01,VAN,2,1,1,50.0
Patrick Marleau\marlepa01,SJS,2,1,1,50.0
Rostislav Olesz\oleszro01,FLA,2,1,1,50.0
Richard Zednik\zedniri01,FLA,2,1,1,50.0
Alex Goligoski\goligal01,PIT,2,1,1,50.0
Todd White\whiteto02,ATL,2,1,1,50.0
John Mitchell\mitchjo01,TOR,2,1,1,50.0
Milan Hejduk\hejdumi01,COL,13,6,7,46.2
Derek Roy\royde01,BUF,9,4,5,44.4
Alexander Semin\seminal01,WSH,7,3,4,42.9
Teemu Selanne\selante01,ANA,7,3,4,42.9
Jiri Hudler\hudleji01,DET,7,3,4,42.9
Patrik Elias\eliaspa01,NJD,7,3,4,42.9
Andrei Markov\markoan01,MTL,7,3,4,42.9
Chris Drury\drurych01,NYR,7,3,4,42.9
Pavol Demitra\demitpa01,VAN,7,3,4,42.9
Markus Naslund\nasluma02,NYR,12,5,7,41.7
Jussi Jokinen\jokinju01,TBL,12,5,7,41.7
Mike Richards\richami02,PHI,10,4,6,40.0
Joe Pavelski\paveljo01,SJS,10,4,6,40.0
Alex Tanguay\tangual01,MTL,5,2,3,40.0
Mike Fisher\fishemi01,OTT,5,2,3,40.0
Erik Christensen\chriser01,ATL,5,2,3,40.0
P.J. Axelsson\axelspj01,BOS,5,2,3,40.0
Mike Modano\modanmi01,DAL,5,2,3,40.0
Jason Pominville\pominja01,BUF,5,2,3,40.0
Robert Nilsson\nilssro01,EDM,5,2,3,40.0
Jarkko Ruutu\ruutuja01,OTT,5,2,3,40.0
Martin Erat\eratma01,NSH,5,2,3,40.0
Petr Sykora\sykorpe01,PIT,8,3,5,37.5
Sam Gagner\gagnesa01,EDM,8,3,5,37.5
Rick Nash\nashri01,CBJ,11,4,7,36.4
Patrick O'Sullivan\osullpa01,LAK,11,4,7,36.4
Drew Stafford\staffdr01,BUF,11,4,7,36.4
Nikolai Zherdev\zherdni01,NYR,14,5,9,35.7
Nikolai Kulemin\kulemni01,TOR,9,3,6,33.3
Patrick Kane\kanepa01,CHI,9,3,6,33.3
Kyle Wellwood\wellwky01,VAN,9,3,6,33.3
Henrik Zetterberg\zettehe01,DET,9,3,6,33.3
Fredrik Sjostrom\sjostfr01,NYR,9,3,6,33.3
Marek Svatos\svatoma01,COL,9,3,6,33.3
Vernon Fiddler\fiddlve01,NSH,6,2,4,33.3
Mikko Koivu\koivumi01,MIN,6,2,4,33.3
T.J. Oshie\oshietj01,STL,6,2,4,33.3
Simon Gagne\gagnesi01,PHI,6,2,4,33.3
Andy McDonald\mcdonan01,STL,6,2,4,33.3
Ales Hemsky\hemskal01,EDM,6,2,4,33.3
David Krejci\krejcda01,BOS,3,1,2,33.3
Evgeny Artyukhin\artyuev01,TBL,3,1,2,33.3
Nicklas Backstrom\backsni02,WSH,3,1,2,33.3
Michael Nylander\nylanmi01,WSH,3,1,2,33.3
Tomas Kaberle\kaberto01,TOR,3,1,2,33.3
Michael Ryder\rydermi01,BOS,3,1,2,33.3
Drew Doughty\doughdr01,LAK,3,1,2,33.3
David Legwand\legwada01,NSH,3,1,2,33.3
Jakub Voracek\voracja01,CBJ,3,1,2,33.3
Sergei Samsonov\samsose01,CAR,3,1,2,33.3
Nik Antropov\antroni01,TOR,3,1,2,33.3
Marc Pouliot\poulima01,EDM,3,1,2,33.3
Mikhail Grabovski\grabomi01,TOR,3,1,2,33.3
Olli Jokinen\jokinol01,PHX,3,1,2,33.3
Ryan Callahan\callary01,NYR,3,1,2,33.3
Ryan Kesler\keslery01,VAN,3,1,2,33.3
Sidney Crosby\crosbsi01,PIT,10,3,7,30.0
Jason Spezza\spezzja01,OTT,10,3,7,30.0
Jason Williams\willija01,CBJ,7,2,5,28.6
Evgeni Malkin\malkiev01,PIT,7,2,5,28.6
Alex Ovechkin\ovechal01,WSH,7,2,5,28.6
Nathan Horton\hortona01,FLA,7,2,5,28.6
Dan Boyle\boyleda01,SJS,7,2,5,28.6
Anze Kopitar\kopitan01,LAK,7,2,5,28.6
Brad Richards\richabr01,DAL,7,2,5,28.6
Vincent Lecavalier\lecavvi01,TBL,11,3,8,27.3
Kristian Huselius\huselkr01,CBJ,8,2,6,25.0
Kris Letang\letankr01,PIT,8,2,6,25.0
Ryan Smyth\smythry01,COL,4,1,3,25.0
Kyle Turris\turriky01,PHX,4,1,3,25.0
Fabian Brunnstrom\brunnfa01,DAL,4,1,3,25.0
Ryan Malone\malonry01,TBL,4,1,3,25.0
Patrick Sharp\sharppa01,CHI,4,1,3,25.0
Milan Michalek\michami01,SJS,4,1,3,25.0
Jeremy Roenick\roenije01,SJS,4,1,3,25.0
Steven Stamkos\stamkst01,TBL,5,1,4,20.0
Cory Stillman\stillco01,FLA,5,1,4,20.0
Mike Cammalleri\cammami01,CGY,5,1,4,20.0
Martin St. Louis\stlouma01,TBL,5,1,4,20.0
Nigel Dawes\dawesni01,NYR,5,1,4,20.0
Viktor Kozlov\kozlovi01,WSH,5,1,4,20.0
Ilya Kovalchuk\kovalil01,ATL,5,1,4,20.0
Niklas Hagman\hagmani01,TOR,5,1,4,20.0
Lee Stempniak\stemple01,TOR,5,1,4,20.0
Loui Eriksson\erikslo01,DAL,5,1,4,20.0
Alexandre Burrows\burroal01,VAN,6,1,5,16.7
Saku Koivu\koivusa01,MTL,6,1,5,16.7
Alex Frolov\froloal01,LAK,6,1,5,16.7
Thomas Vanek\vanekth01,BUF,6,1,5,16.7
Bobby Ryan\ryanbo01,ANA,6,1,5,16.7
Tim Connolly\connoti01,BUF,6,1,5,16.7
Dustin Brown\browndu01,LAK,6,1,5,16.7
Steve Sullivan\sullist01,NSH,6,1,5,16.7
Stephen Weiss\weissst01,FLA,6,1,5,16.7
Bryan Little\littlbr01,ATL,7,1,6,14.3
Rich Peverley\peverri01,NSH,7,1,6,14.3
Phil Kessel\kesseph01,BOS,8,1,7,12.5
Patrice Bergeron\bergepa01,BOS,7,0,7,0.0
Michael Frolik\frolimi01,FLA,6,0,6,0.0
Jarome Iginla\iginlja01,CGY,5,0,5,0.0
Matt Cullen\cullema01,CAR,5,0,5,0.0
Vinny Prospal\prospva01,TBL,5,0,5,0.0
Andrei Kostitsyn\kostian01,MTL,5,0,5,0.0
Antoine Vermette\vermean01,OTT,5,0,5,0.0
Jeff Carter\carteje01,PHI,5,0,5,0.0
Kyle Okposo\okposky01,NYI,4,0,4,0.0
Miroslav Satan\satanmi01,PIT,4,0,4,0.0
Martin Havlat\havlama01,CHI,3,0,3,0.0
Dany Heatley\heatlda01,OTT,3,0,3,0.0
Dave Bolland\bollada01,CHI,3,0,3,0.0
Brent Burns\burnsbr01,MIN,3,0,3,0.0
Trent Hunter\huntetr01,NYI,3,0,3,0.0
Joakim Lindstrom\lindsjo01,PHX,3,0,3,0.0
Tomas Plekanec\plekato01,MTL,3,0,3,0.0
Marc Savard\savarma01,BOS,3,0,3,0.0
Dan Cleary\clearda01,DET,2,0,2,0.0
Devin Setoguchi\setogde01,SJS,2,0,2,0.0
Daniel Sedin\sedinda01,VAN,2,0,2,0.0
Claude Giroux\giroucl01,PHI,2,0,2,0.0
Ray Whitney\whitnra01,CAR,2,0,2,0.0
Kimmo Timonen\timonki01,PHI,2,0,2,0.0
Brian Gionta\giontbr01,NJD,2,0,2,0.0
Taylor Pyatt\pyattta01,VAN,2,0,2,0.0
Teddy Purcell\purcete01,LAK,2,0,2,0.0
Sergei Zubov\zubovse01,DAL,2,0,2,0.0
Joffrey Lupul\lupuljo01,PHI,2,0,2,0.0
Eric Perrin\perrier01,ATL,2,0,2,0.0
Josh Bailey\bailejo01,NYI,2,0,2,0.0
David Booth\boothda01,FLA,2,0,2,0.0
Alexander Edler\edleral01,VAN,2,0,2,0.0
Chris Kunitz\kunitch01,ANA,2,0,2,0.0
Scott Gomez\gomezsc01,NYR,2,0,2,0.0
Nick Foligno\foligni01,OTT,2,0,2,0.0
Radek Bonk\bonkra01,NSH,2,0,2,0.0
Eric Staal\staaler01,CAR,2,0,2,0.0
David Backes\backeda01,STL,1,0,1,0.0
Travis Moen\moentr01,ANA,1,0,1,0.0
Oscar Moller\molleos01,LAK,1,0,1,0.0
Matt Stajan\stajama01,TOR,1,0,1,0.0
Kevin Bieksa\biekske01,VAN,1,0,1,0.0
Brian Rolston\rolstbr01,NJD,1,0,1,0.0
Mark Parrish\parrima01,DAL,1,0,1,0.0
Alex Steen\steenal01,TOR,1,0,1,0.0
Rob Niedermayer\niedero01,ANA,1,0,1,0.0
Chris Stewart\stewach02,COL,1,0,1,0.0
Joe Sakic\sakicjo01,COL,1,0,1,0.0
Brooks Laich\laichbr01,WSH,1,0,1,0.0
Scott Hartnell\hartnsc01,PHI,1,0,1,0.0
Colby Armstrong\armstco01,ATL,1,0,1,0.0
Brendan Witt\wittbr01,NYI,1,0,1,0.0
Tom Gilbert\gilbeto01,EDM,1,0,1,0.0
Ryan Carter\cartery01,ANA,1,0,1,0.0
Petr Prucha\pruchpe01,PHX,1,0,1,0.0
Scott Niedermayer\niedesc01,ANA,1,0,1,0.0
Mason Raymond\raymoma01,VAN,1,0,1,0.0
Pierre-Marc Bouchard\bouchpi02,MIN,1,0,1,0.0
Ryan Johnson\johnsry01,VAN,1,0,1,0.0
Boyd Gordon\gordobo01,WSH,1,0,1,0.0
Michal Handzus\handzmi01,LAK,1,0,1,0.0
Chris Pronger\prongch01,ANA,1,0,1,0.0
Ville Peltonen\peltovi01,FLA,1,0,1,0.0
Clarke MacArthur\macarcl01,BUF,1,0,1,0.0
Robert Lang\langro01,MTL,1,0,1,0.0
Shawn Horcoff\horcosh01,EDM,1,0,1,0.0
Owen Nolan\nolanow01,MIN,1,0,1,0.0
Radim Vrbata\vrbatra01,TBL,1,0,1,0.0
Samuel Pahlsson\pahlssa01,ANA,1,0,1,0.0
Mark Streit\streima01,NYI,1,0,1,0.0
Dean McAmmond\mcammde01,OTT,1,0,1,0.0
Sergei Fedorov\fedorse01,WSH,1,0,1,0.0
Steve Bernier\bernist01,VAN,1,0,1,0.0
Matthew Lombardi\lombama01,PHX,1,0,1,0.0
Brendan Bell\bellbr02,OTT,1,0,1,0.0
Brendan Morrison\morribr01,ANA,1,0,1,0.0
Keith Tkachuk\tkachke01,STL,1,0,1,0.0
Steve Montador\montast01,ANA,1,0,1,0.0
Rene Bourque\bourqre01,CGY,1,0,1,0.0
Henrik Sedin\sedinhe01,VAN,1,0,1,0.0
Rob Schremp\schrero01,EDM,1,0,1,0.0
Doug Weight\weighdo01,NYI,1,0,1,0.0
Andrew Brunette\brunean01,MIN,1,0,1,0.0
Francois Beauchemin\beaucfr01,ANA,1,0,1,0.0
Zdeno Chara\charazd01,BOS,1,0,1,0.0
Patrik Berglund\berglpa01,STL,1,0,1,0.0
Jiri Novotny\novotji01,CBJ,1,0,1,0.0
Johan Franzen\franzjo01,DET,1,0,1,0.0
Mikkel Boedker\boedkmi01,PHX,1,0,1,0.0
Pavel Kubina\kubinpa01,TOR,1,0,1,0.0
Paul Kariya\kariypa01,STL,1,0,1,0.0
Krys Kolanos\kolankr01,MIN,1,0,1,0.0
Sami Salo\salosa01,VAN,1,0,1,0.0
Kamil Kreps\krepska01,FLA,1,0,1,0.0
Mark Recchi\recchma01,TBL,1,0,1,0.0
